uuid,legacy_aliquot,sample_id,experimental_strategy,platform,library_id,paired_end,quality_scale,platform_unit_id,s3_path,read_length,insert_size,sequencing_coverage,sequencing_center
cee11cdf-d220-4055-b08e-e4b9e9c547aa,NULL,7316-176-N,WGS,Illumina HiSeq,ARCGHmM136ACAAAPEI-25,2,illumina15,FCC5CC6ACXX_L4,s3://cbttc.seq.data/CPF1407010_ganglioioma/176B/140819_I1069_FCC5CC6ACXX_L4_ARCGHmM136ACAAAPEI-25/140819_I1069_FCC5CC6ACXX_L4_ARCGHmM136ACAAAPEI-25_2.fq.gz,100,500,30X,BGI@CHOP
e7fd0707-e75d-4c0b-8f4f-112716c6f9d5,NULL,7316-176-N,WGS,Illumina HiSeq,ARCGHmM136ADAAAPEI-26,1,illumina15,FCC5CC6ACXX_L5,s3://cbttc.seq.data/CPF1407010_ganglioioma/176B/140819_I1069_FCC5CC6ACXX_L5_ARCGHmM136ADAAAPEI-26/140819_I1069_FCC5CC6ACXX_L5_ARCGHmM136ADAAAPEI-26_1.fq.gz,100,500,30X,BGI@CHOP
acaa470c-725a-4bb3-8f84-dc12a18de998,NULL,7316-176-N,WGS,Illumina HiSeq,ARCGHmM136ADAAAPEI-26,2,illumina15,FCC5CC6ACXX_L5,s3://cbttc.seq.data/CPF1407010_ganglioioma/176B/140819_I1069_FCC5CC6ACXX_L5_ARCGHmM136ADAAAPEI-26/140819_I1069_FCC5CC6ACXX_L5_ARCGHmM136ADAAAPEI-26_2.fq.gz,100,500,30X,BGI@CHOP
2d67cd78-f90f-4b99-b239-f46a15e1f70e,NULL,7316-176-T,WGS,Illumina HiSeq,ARCGHmM136ABAAAPEI-24,1,illumina15,FCC5C8BACXX_L3,s3://cbttc.seq.data/CPF1407010_ganglioioma/176T/140819_I1069_FCC5C8BACXX_L3_ARCGHmM136ABAAAPEI-24/140819_I1069_FCC5C8BACXX_L3_ARCGHmM136ABAAAPEI-24_1.fq.gz,100,500,60X,BGI@CHOP
1a810eca-f225-43c7-bdd3-3c90901a86fc,NULL,7316-176-T,WGS,Illumina HiSeq,ARCGHmM136ABAAAPEI-24,2,illumina15,FCC5C8BACXX_L3,s3://cbttc.seq.data/CPF1407010_ganglioioma/176T/140819_I1069_FCC5C8BACXX_L3_ARCGHmM136ABAAAPEI-24/140819_I1069_FCC5C8BACXX_L3_ARCGHmM136ABAAAPEI-24_2.fq.gz,100,500,60X,BGI@CHOP
71861b92-5124-450a-9b55-4ed86ecd20ca,NULL,7316-176-T,WGS,Illumina HiSeq,ARCGHmM136AAAAAPEI-19,1,illumina15,FCC5F70ACXX_L1,s3://cbttc.seq.data/CPF1407010_ganglioioma/176T/140829_I1089_FCC5F70ACXX_L1_ARCGHmM136AAAAAPEI-19/140829_I1089_FCC5F70ACXX_L1_ARCGHmM136AAAAAPEI-19_1.fq.gz,100,500,60X,BGI@CHOP
3ea28555-ef43-41f4-933f-2bce360f20ec,NULL,7316-176-T,WGS,Illumina HiSeq,ARCGHmM136AAAAAPEI-19,2,illumina15,FCC5F70ACXX_L1,s3://cbttc.seq.data/CPF1407010_ganglioioma/176T/140829_I1089_FCC5F70ACXX_L1_ARCGHmM136AAAAAPEI-19/140829_I1089_FCC5F70ACXX_L1_ARCGHmM136AAAAAPEI-19_2.fq.gz,100,500,60X,BGI@CHOP
660430a9-1305-48f7-beee-15295943eb0f,NULL,7316-176-T,WGS,Illumina HiSeq,ARCGHmM136ABAAAPEI-24,1,illumina15,FCC5C97ACXX_L1,s3://cbttc.seq.data/CPF1407010_ganglioioma/176T/140909_I1069_FCC5C97ACXX_L1_ARCGHmM136ABAAAPEI-24/140909_I1069_FCC5C97ACXX_L1_ARCGHmM136ABAAAPEI-24_1.fq.gz,100,500,60X,BGI@CHOP
381a26ed-1ad5-4b99-9854-6d602434edcb,NULL,7316-176-T,WGS,Illumina HiSeq,ARCGHmM136ABAAAPEI-24,2,illumina15,FCC5C97ACXX_L1,s3://cbttc.seq.data/CPF1407010_ganglioioma/176T/140909_I1069_FCC5C97ACXX_L1_ARCGHmM136ABAAAPEI-24/140909_I1069_FCC5C97ACXX_L1_ARCGHmM136ABAAAPEI-24_2.fq.gz,100,500,60X,BGI@CHOP
8ce2baad-abb9-430d-abb1-77ba321e54be,NULL,7316-176-T,WGS,Illumina HiSeq,ARCGHmM136AAAAAPEI-19,1,illumina15,FCC5GHEACXX_L6,s3://cbttc.seq.data/CPF1407010_ganglioioma/176T/140918_I1089_FCC5GHEACXX_L6_ARCGHmM136AAAAAPEI-19/140918_I1089_FCC5GHEACXX_L6_ARCGHmM136AAAAAPEI-19_1.fq.gz,100,500,60X,BGI@CHOP
13b0e601-0c18-4617-a9b4-d72634deee3d,NULL,7316-176-T,WGS,Illumina HiSeq,ARCGHmM136AAAAAPEI-19,2,illumina15,FCC5GHEACXX_L6,s3://cbttc.seq.data/CPF1407010_ganglioioma/176T/140918_I1089_FCC5GHEACXX_L6_ARCGHmM136AAAAAPEI-19/140918_I1089_FCC5GHEACXX_L6_ARCGHmM136AAAAAPEI-19_2.fq.gz,100,500,60X,BGI@CHOP
af3fd9c5-eb69-41b1-9eec-8bdf6e157868,NULL,7316-176-T,WGS,Illumina HiSeq,ARCGHmM136ABAAAPEI-24,1,illumina15,FCC5GHEACXX_L7,s3://cbttc.seq.data/CPF1407010_ganglioioma/176T/140918_I1089_FCC5GHEACXX_L7_ARCGHmM136ABAAAPEI-24/140918_I1089_FCC5GHEACXX_L7_ARCGHmM136ABAAAPEI-24_1.fq.gz,100,500,60X,BGI@CHOP
783377b1-71b9-4b69-ae26-f8010d653f57,NULL,7316-176-T,WGS,Illumina HiSeq,ARCGHmM136ABAAAPEI-24,2,illumina15,FCC5GHEACXX_L7,s3://cbttc.seq.data/CPF1407010_ganglioioma/176T/140918_I1089_FCC5GHEACXX_L7_ARCGHmM136ABAAAPEI-24/140918_I1089_FCC5GHEACXX_L7_ARCGHmM136ABAAAPEI-24_2.fq.gz,100,500,60X,BGI@CHOP
2e852a4a-ef85-49af-b0bf-9e3a1caf522a,NULL,7316-176-T,WGS,Illumina HiSeq,ARCGHmM136AAAAAPEI-19,1,illumina15,FCC5K1KACXX_L1,s3://cbttc.seq.data/CPF1407010_ganglioioma/176T/141008_I1082_FCC5K1KACXX_L1_ARCGHmM136AAAAAPEI-19/141008_I1082_FCC5K1KACXX_L1_ARCGHmM136AAAAAPEI-19_1.fq.gz,100,500,60X,BGI@CHOP
3d1e7fdd-67d4-43e3-8827-5617220d0527,NULL,7316-176-T,WGS,Illumina HiSeq,ARCGHmM136AAAAAPEI-19,2,illumina15,FCC5K1KACXX_L1,s3://cbttc.seq.data/CPF1407010_ganglioioma/176T/141008_I1082_FCC5K1KACXX_L1_ARCGHmM136AAAAAPEI-19/141008_I1082_FCC5K1KACXX_L1_ARCGHmM136AAAAAPEI-19_2.fq.gz,100,500,60X,BGI@CHOP
7878aec5-1f12-4a93-9ebd-b2ae6871dd1f,233362.233363,7316-323-T,WGS,Illumina HiSeq,ARCGHmM044AKAAAPEI-55,1,illumina15,FCD27R4ACXX_L8,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-323T/130823_I1089_FCD27R4ACXX_L8_ARCGHmM044AKAAAPEI-55/130823_I1089_FCD27R4ACXX_L8_ARCGHmM044AKAAAPEI-55_1.fq.gz,100,500,60X,BGI@CHOP
0c4b2fe8-7ba3-43b6-9451-bbdd644c8884,233362.233363,7316-323-T,WGS,Illumina HiSeq,ARCGHmM044AKAAAPEI-55,2,illumina15,FCD27R4ACXX_L8,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-323T/130823_I1089_FCD27R4ACXX_L8_ARCGHmM044AKAAAPEI-55/130823_I1089_FCD27R4ACXX_L8_ARCGHmM044AKAAAPEI-55_2.fq.gz,100,500,60X,BGI@CHOP
d2d20d9f-6bac-4a1f-93c9-86101264dfbc,233362.233363,7316-323-T,WGS,Illumina HiSeq,ARCGHmM044AKAAAPEI-55,1,illumina15,FCD21N0ACXX_L1,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-323T/130905_I1082_FCD21N0ACXX_L1_ARCGHmM044AKAAAPEI-55/130905_I1082_FCD21N0ACXX_L1_ARCGHmM044AKAAAPEI-55_1.fq.gz,100,500,60X,BGI@CHOP
0a6311d7-4222-4a41-8054-bbce8b5a96ca,233362.233363,7316-323-T,WGS,Illumina HiSeq,ARCGHmM044AKAAAPEI-55,2,illumina15,FCD21N0ACXX_L1,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-323T/130905_I1082_FCD21N0ACXX_L1_ARCGHmM044AKAAAPEI-55/130905_I1082_FCD21N0ACXX_L1_ARCGHmM044AKAAAPEI-55_2.fq.gz,100,500,60X,BGI@CHOP
f8872347-cd2e-404e-a721-a9c50d70814a,233362.233363,7316-323-T,WGS,Illumina HiSeq,ARCGHmM044AKAAAPEI-55,1,illumina15,FCD21N0ACXX_L2,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-323T/130905_I1082_FCD21N0ACXX_L2_ARCGHmM044AKAAAPEI-55/130905_I1082_FCD21N0ACXX_L2_ARCGHmM044AKAAAPEI-55_1.fq.gz,100,500,60X,BGI@CHOP
f763e622-f9d1-47f3-96fb-e66cff3b92c4,233362.233363,7316-323-T,WGS,Illumina HiSeq,ARCGHmM044AKAAAPEI-55,2,illumina15,FCD21N0ACXX_L2,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-323T/130905_I1082_FCD21N0ACXX_L2_ARCGHmM044AKAAAPEI-55/130905_I1082_FCD21N0ACXX_L2_ARCGHmM044AKAAAPEI-55_2.fq.gz,100,500,60X,BGI@CHOP
b0f31623-0424-4664-a10d-e7fbc21222d9,233362.233363,7316-323-T,WGS,Illumina HiSeq,ARCGHmM044ALAAAPEI-56,1,illumina15,FCD21N0ACXX_L3,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-323T/130905_I1082_FCD21N0ACXX_L3_ARCGHmM044ALAAAPEI-56/130905_I1082_FCD21N0ACXX_L3_ARCGHmM044ALAAAPEI-56_1.fq.gz,100,500,60X,BGI@CHOP
35400b95-6917-4bbe-86f6-f974c3405622,233362.233363,7316-323-T,WGS,Illumina HiSeq,ARCGHmM044ALAAAPEI-56,2,illumina15,FCD21N0ACXX_L3,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-323T/130905_I1082_FCD21N0ACXX_L3_ARCGHmM044ALAAAPEI-56/130905_I1082_FCD21N0ACXX_L3_ARCGHmM044ALAAAPEI-56_2.fq.gz,100,500,60X,BGI@CHOP
8b64505e-f2fc-47a0-8cf7-27694e39d8d8,233362.233363,7316-323-T,WGS,Illumina HiSeq,ARCGHmM044ALAAAPEI-56,1,illumina15,FCC2D5HACXX_L1,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-323T/130906_I1089_FCC2D5HACXX_L1_ARCGHmM044ALAAAPEI-56/130906_I1089_FCC2D5HACXX_L1_ARCGHmM044ALAAAPEI-56_1.fq.gz,100,500,60X,BGI@CHOP
8c8154da-f198-45cd-a314-f9ac33027aac,233362.233363,7316-323-T,WGS,Illumina HiSeq,ARCGHmM044ALAAAPEI-56,2,illumina15,FCC2D5HACXX_L1,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-323T/130906_I1089_FCC2D5HACXX_L1_ARCGHmM044ALAAAPEI-56/130906_I1089_FCC2D5HACXX_L1_ARCGHmM044ALAAAPEI-56_2.fq.gz,100,500,60X,BGI@CHOP
ec8370ad-67a2-4444-a40c-7132f9ef3e3e,233362.233363,7316-323-T,WGS,Illumina HiSeq,ARCGHmM044ALAAAPEI-56,1,illumina15,FCC2D5HACXX_L2,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-323T/130906_I1089_FCC2D5HACXX_L2_ARCGHmM044ALAAAPEI-56/130906_I1089_FCC2D5HACXX_L2_ARCGHmM044ALAAAPEI-56_1.fq.gz,100,500,60X,BGI@CHOP
dc85c1a9-f925-45ec-bd32-a420848e40f2,233362.233363,7316-323-T,WGS,Illumina HiSeq,ARCGHmM044ALAAAPEI-56,2,illumina15,FCC2D5HACXX_L2,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-323T/130906_I1089_FCC2D5HACXX_L2_ARCGHmM044ALAAAPEI-56/130906_I1089_FCC2D5HACXX_L2_ARCGHmM044ALAAAPEI-56_2.fq.gz,100,500,60X,BGI@CHOP
bdc3dd15-45f6-4c12-9518-b87d17a563ac,394925,7316-380-N,WGS,Illumina HiSeq,ARCGHmM044AFAAAPEI-33,1,illumina15,FCD27R4ACXX_L6,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-380B/130823_I1089_FCD27R4ACXX_L6_ARCGHmM044AFAAAPEI-33/130823_I1089_FCD27R4ACXX_L6_ARCGHmM044AFAAAPEI-33_1.fq.gz,100,500,30X,BGI@CHOP
18811b53-a0a5-4128-a9e5-a0baea48206f,394925,7316-380-N,WGS,Illumina HiSeq,ARCGHmM044AFAAAPEI-33,2,illumina15,FCD27R4ACXX_L6,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-380B/130823_I1089_FCD27R4ACXX_L6_ARCGHmM044AFAAAPEI-33/130823_I1089_FCD27R4ACXX_L6_ARCGHmM044AFAAAPEI-33_2.fq.gz,100,500,30X,BGI@CHOP
93175ac3-77c7-4529-a8f4-53b747144194,394925,7316-380-N,WGS,Illumina HiSeq,ARCGHmM044AEAAAPEI-31,1,illumina15,FCD2ERLACXX_L5,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-380B/130905_I1082_FCD2ERLACXX_L5_ARCGHmM044AEAAAPEI-31/130905_I1082_FCD2ERLACXX_L5_ARCGHmM044AEAAAPEI-31_1.fq.gz,100,500,30X,BGI@CHOP
93a78507-81fc-46b5-add8-c1457532e836,394925,7316-380-N,WGS,Illumina HiSeq,ARCGHmM044AEAAAPEI-31,2,illumina15,FCD2ERLACXX_L5,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-380B/130905_I1082_FCD2ERLACXX_L5_ARCGHmM044AEAAAPEI-31/130905_I1082_FCD2ERLACXX_L5_ARCGHmM044AEAAAPEI-31_2.fq.gz,100,500,30X,BGI@CHOP
6009aeec-6fd7-4639-b960-c1743a4324b5,394925,7316-380-N,WGS,Illumina HiSeq,ARCGHmM044AFAAAPEI-33,1,illumina15,FCD2ERLACXX_L6,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-380B/130905_I1082_FCD2ERLACXX_L6_ARCGHmM044AFAAAPEI-33/130905_I1082_FCD2ERLACXX_L6_ARCGHmM044AFAAAPEI-33_1.fq.gz,100,500,30X,BGI@CHOP
db82bf74-eadd-4d57-ac48-9b436799e954,394925,7316-380-N,WGS,Illumina HiSeq,ARCGHmM044AFAAAPEI-33,2,illumina15,FCD2ERLACXX_L6,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-380B/130905_I1082_FCD2ERLACXX_L6_ARCGHmM044AFAAAPEI-33/130905_I1082_FCD2ERLACXX_L6_ARCGHmM044AFAAAPEI-33_2.fq.gz,100,500,30X,BGI@CHOP
622746be-68a6-4b91-8b52-27d8bbe7fcd8,242841,7316-380-T,WGS,Illumina HiSeq,ARCGHmM044AIAAAPEI-37,1,illumina15,FCD21N0ACXX_L4,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-380T/130905_I1082_FCD21N0ACXX_L4_ARCGHmM044AIAAAPEI-37/130905_I1082_FCD21N0ACXX_L4_ARCGHmM044AIAAAPEI-37_1.fq.gz,100,500,60X,BGI@CHOP
452a45ed-ead2-419e-8a5f-e53aa6e3024b,242841,7316-380-T,WGS,Illumina HiSeq,ARCGHmM044AIAAAPEI-37,2,illumina15,FCD21N0ACXX_L4,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-380T/130905_I1082_FCD21N0ACXX_L4_ARCGHmM044AIAAAPEI-37/130905_I1082_FCD21N0ACXX_L4_ARCGHmM044AIAAAPEI-37_2.fq.gz,100,500,60X,BGI@CHOP
6964e66a-d9ca-431d-a47f-b23b789e06cc,242841,7316-380-T,WGS,Illumina HiSeq,ARCGHmM044AJAAAPEI-41,1,illumina15,FCD21N0ACXX_L5,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-380T/130905_I1082_FCD21N0ACXX_L5_ARCGHmM044AJAAAPEI-41/130905_I1082_FCD21N0ACXX_L5_ARCGHmM044AJAAAPEI-41_1.fq.gz,100,500,60X,BGI@CHOP
e3295609-34c2-4f08-9968-fa5e00170ec6,242841,7316-380-T,WGS,Illumina HiSeq,ARCGHmM044AJAAAPEI-41,2,illumina15,FCD21N0ACXX_L5,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-380T/130905_I1082_FCD21N0ACXX_L5_ARCGHmM044AJAAAPEI-41/130905_I1082_FCD21N0ACXX_L5_ARCGHmM044AJAAAPEI-41_2.fq.gz,100,500,60X,BGI@CHOP
17936df6-ccb7-4ff7-831e-d2ede30d9ef4,242841,7316-380-T,WGS,Illumina HiSeq,ARCGHmM044AIAAAPEI-37,1,illumina15,FCC2D5HACXX_L3,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-380T/130906_I1089_FCC2D5HACXX_L3_ARCGHmM044AIAAAPEI-37/130906_I1089_FCC2D5HACXX_L3_ARCGHmM044AIAAAPEI-37_1.fq.gz,100,500,60X,BGI@CHOP
964fc41a-4ae5-4188-8892-8f21514a119a,242841,7316-380-T,WGS,Illumina HiSeq,ARCGHmM044AIAAAPEI-37,2,illumina15,FCC2D5HACXX_L3,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-380T/130906_I1089_FCC2D5HACXX_L3_ARCGHmM044AIAAAPEI-37/130906_I1089_FCC2D5HACXX_L3_ARCGHmM044AIAAAPEI-37_2.fq.gz,100,500,60X,BGI@CHOP
c5c0dab7-d5c5-48f1-8cc7-f7ff23a5c4dd,242841,7316-380-T,WGS,Illumina HiSeq,ARCGHmM044AIAAAPEI-37,1,illumina15,FCC2D5HACXX_L4,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-380T/130906_I1089_FCC2D5HACXX_L4_ARCGHmM044AIAAAPEI-37/130906_I1089_FCC2D5HACXX_L4_ARCGHmM044AIAAAPEI-37_1.fq.gz,100,500,60X,BGI@CHOP
e8360ffa-cbbc-47e5-a65e-c85855bb7784,242841,7316-380-T,WGS,Illumina HiSeq,ARCGHmM044AIAAAPEI-37,2,illumina15,FCC2D5HACXX_L4,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-380T/130906_I1089_FCC2D5HACXX_L4_ARCGHmM044AIAAAPEI-37/130906_I1089_FCC2D5HACXX_L4_ARCGHmM044AIAAAPEI-37_2.fq.gz,100,500,60X,BGI@CHOP
21102e8d-4ecb-4617-8f39-0254206b2ec9,242841,7316-380-T,WGS,Illumina HiSeq,ARCGHmM044AJAAAPEI-41,1,illumina15,FCC2D5HACXX_L5,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-380T/130906_I1089_FCC2D5HACXX_L5_ARCGHmM044AJAAAPEI-41/130906_I1089_FCC2D5HACXX_L5_ARCGHmM044AJAAAPEI-41_1.fq.gz,100,500,60X,BGI@CHOP
11b0e422-01f9-4984-bd66-8587a5920157,242841,7316-380-T,WGS,Illumina HiSeq,ARCGHmM044AJAAAPEI-41,2,illumina15,FCC2D5HACXX_L5,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-380T/130906_I1089_FCC2D5HACXX_L5_ARCGHmM044AJAAAPEI-41/130906_I1089_FCC2D5HACXX_L5_ARCGHmM044AJAAAPEI-41_2.fq.gz,100,500,60X,BGI@CHOP
9d83d09a-698d-402b-a6c8-ef2276843b5a,242841,7316-380-T,WGS,Illumina HiSeq,ARCGHmM044AJAAAPEI-41,1,illumina15,FCC2D5HACXX_L6,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-380T/130906_I1089_FCC2D5HACXX_L6_ARCGHmM044AJAAAPEI-41/130906_I1089_FCC2D5HACXX_L6_ARCGHmM044AJAAAPEI-41_1.fq.gz,100,500,60X,BGI@CHOP
54be7235-d0b9-4b2c-8269-ee85808a2da5,242841,7316-380-T,WGS,Illumina HiSeq,ARCGHmM044AJAAAPEI-41,2,illumina15,FCC2D5HACXX_L6,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-380T/130906_I1089_FCC2D5HACXX_L6_ARCGHmM044AJAAAPEI-41/130906_I1089_FCC2D5HACXX_L6_ARCGHmM044AJAAAPEI-41_2.fq.gz,100,500,60X,BGI@CHOP
cf0bc37d-3714-4d70-ba4f-26d6c9be940f,393501,7316-65-N,WGS,Illumina HiSeq,ARCGHmM044AHAAAPEI-36,1,illumina15,FCD27R4ACXX_L7,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-65B_(323)/130823_I1089_FCD27R4ACXX_L7_ARCGHmM044AHAAAPEI-36/130823_I1089_FCD27R4ACXX_L7_ARCGHmM044AHAAAPEI-36_1.fq.gz,100,500,30X,BGI@CHOP
6b989d0f-9d37-480a-b0b6-4baa290959ae,393501,7316-65-N,WGS,Illumina HiSeq,ARCGHmM044AHAAAPEI-36,2,illumina15,FCD27R4ACXX_L7,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-65B_(323)/130823_I1089_FCD27R4ACXX_L7_ARCGHmM044AHAAAPEI-36/130823_I1089_FCD27R4ACXX_L7_ARCGHmM044AHAAAPEI-36_2.fq.gz,100,500,30X,BGI@CHOP
e24e3e27-cc81-4f23-a5fc-fefb5e4da892,393501,7316-65-N,WGS,Illumina HiSeq,ARCGHmM044AGAAAPEI-34,1,illumina15,FCD2ERLACXX_L7,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-65B_(323)/130905_I1082_FCD2ERLACXX_L7_ARCGHmM044AGAAAPEI-34/130905_I1082_FCD2ERLACXX_L7_ARCGHmM044AGAAAPEI-34_1.fq.gz,100,500,30X,BGI@CHOP
67b23c12-0a6a-4f70-9edb-9d47a5989787,393501,7316-65-N,WGS,Illumina HiSeq,ARCGHmM044AGAAAPEI-34,2,illumina15,FCD2ERLACXX_L7,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-65B_(323)/130905_I1082_FCD2ERLACXX_L7_ARCGHmM044AGAAAPEI-34/130905_I1082_FCD2ERLACXX_L7_ARCGHmM044AGAAAPEI-34_2.fq.gz,100,500,30X,BGI@CHOP
1e2296dd-9a88-46aa-9c2f-a7c65024a859,393501,7316-65-N,WGS,Illumina HiSeq,ARCGHmM044AHAAAPEI-36,1,illumina15,FCD2ERLACXX_L8,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-65B_(323)/130905_I1082_FCD2ERLACXX_L8_ARCGHmM044AHAAAPEI-36/130905_I1082_FCD2ERLACXX_L8_ARCGHmM044AHAAAPEI-36_1.fq.gz,100,500,30X,BGI@CHOP
801bd9e3-4330-4c4e-ab79-a46491332c82,393501,7316-65-N,WGS,Illumina HiSeq,ARCGHmM044AHAAAPEI-36,2,illumina15,FCD2ERLACXX_L8,s3://cbttc.seq.data/data_2_pairs_Cranio/7316-65B_(323)/130905_I1082_FCD2ERLACXX_L8_ARCGHmM044AHAAAPEI-36/130905_I1082_FCD2ERLACXX_L8_ARCGHmM044AHAAAPEI-36_2.fq.gz,100,500,30X,BGI@CHOP
606f06a3-e74e-4837-85e5-ac4aa6e616c6,394861,7316-100-N,WGS,Illumina HiSeq,CGSGHmM041ACAAAPEI-25,1,illumina15,FCC21WAACXX_L2,s3://cbttc.seq.data/data_5_pairs/7316-100B/130702_I1069_FCC21WAACXX_L2_CGSGHmM041ACAAAPEI-25/130702_I1069_FCC21WAACXX_L2_CGSGHmM041ACAAAPEI-25_1.fq.gz,100,500,30X,BGI@CHOP
8a6344ed-375d-4b19-9458-303b39235170,394861,7316-100-N,WGS,Illumina HiSeq,CGSGHmM041ACAAAPEI-25,2,illumina15,FCC21WAACXX_L2,s3://cbttc.seq.data/data_5_pairs/7316-100B/130702_I1069_FCC21WAACXX_L2_CGSGHmM041ACAAAPEI-25/130702_I1069_FCC21WAACXX_L2_CGSGHmM041ACAAAPEI-25_2.fq.gz,100,500,30X,BGI@CHOP
3d925cf8-fde8-4e3d-919e-161fd4b1ce08,394861,7316-100-N,WGS,Illumina HiSeq,CGSGHmM041ADAAAPEI-26,1,illumina15,FCD23J7ACXX_L6,s3://cbttc.seq.data/data_5_pairs/7316-100B/130710_I1089_FCD23J7ACXX_L6_CGSGHmM041ADAAAPEI-26/130710_I1089_FCD23J7ACXX_L6_CGSGHmM041ADAAAPEI-26_1.fq.gz,100,500,30X,BGI@CHOP
04c4daee-6bad-4b28-a27d-cc4801d46f99,394861,7316-100-N,WGS,Illumina HiSeq,CGSGHmM041ADAAAPEI-26,2,illumina15,FCD23J7ACXX_L6,s3://cbttc.seq.data/data_5_pairs/7316-100B/130710_I1089_FCD23J7ACXX_L6_CGSGHmM041ADAAAPEI-26/130710_I1089_FCD23J7ACXX_L6_CGSGHmM041ADAAAPEI-26_2.fq.gz,100,500,30X,BGI@CHOP
d59157e3-8fe2-46ed-b605-7d234028b8c6,394861,7316-100-N,WGS,Illumina HiSeq,CGSGHmM041ADAAAPEI-26,1,illumina15,FCD23J7ACXX_L7,s3://cbttc.seq.data/data_5_pairs/7316-100B/130710_I1089_FCD23J7ACXX_L7_CGSGHmM041ADAAAPEI-26/130710_I1089_FCD23J7ACXX_L7_CGSGHmM041ADAAAPEI-26_1.fq.gz,100,500,30X,BGI@CHOP
c02b4567-f45f-4d66-8967-d7a7f8450d09,394861,7316-100-N,WGS,Illumina HiSeq,CGSGHmM041ADAAAPEI-26,2,illumina15,FCD23J7ACXX_L7,s3://cbttc.seq.data/data_5_pairs/7316-100B/130710_I1089_FCD23J7ACXX_L7_CGSGHmM041ADAAAPEI-26/130710_I1089_FCD23J7ACXX_L7_CGSGHmM041ADAAAPEI-26_2.fq.gz,100,500,30X,BGI@CHOP
bf6db8e2-81bc-4f69-a365-55916a1ea123,67852,7316-100-T,WGS,Illumina HiSeq,CGSGHmM041AAAAAPEI-19,1,illumina15,FCC21WAACXX_L1,s3://cbttc.seq.data/data_5_pairs/7316-100T/130702_I1069_FCC21WAACXX_L1_CGSGHmM041AAAAAPEI-19/130702_I1069_FCC21WAACXX_L1_CGSGHmM041AAAAAPEI-19_1.fq.gz,100,500,60X,BGI@CHOP
3c8fe546-281b-4561-be9f-71eb2a44b883,67852,7316-100-T,WGS,Illumina HiSeq,CGSGHmM041AAAAAPEI-19,2,illumina15,FCC21WAACXX_L1,s3://cbttc.seq.data/data_5_pairs/7316-100T/130702_I1069_FCC21WAACXX_L1_CGSGHmM041AAAAAPEI-19/130702_I1069_FCC21WAACXX_L1_CGSGHmM041AAAAAPEI-19_2.fq.gz,100,500,60X,BGI@CHOP
b34184e4-fb84-486a-9d6b-7d72ccffbf3c,67852,7316-100-T,WGS,Illumina HiSeq,CGSGHmM041AAAAAPEI-19,1,illumina15,FCC21M0ACXX_L4,s3://cbttc.seq.data/data_5_pairs/7316-100T/130708_I1009_FCC21M0ACXX_L4_CGSGHmM041AAAAAPEI-19/130708_I1009_FCC21M0ACXX_L4_CGSGHmM041AAAAAPEI-19_1.fq.gz,100,500,60X,BGI@CHOP
973ffc5e-5553-4bfa-97a0-778b995d04de,67852,7316-100-T,WGS,Illumina HiSeq,CGSGHmM041AAAAAPEI-19,2,illumina15,FCC21M0ACXX_L4,s3://cbttc.seq.data/data_5_pairs/7316-100T/130708_I1009_FCC21M0ACXX_L4_CGSGHmM041AAAAAPEI-19/130708_I1009_FCC21M0ACXX_L4_CGSGHmM041AAAAAPEI-19_2.fq.gz,100,500,60X,BGI@CHOP
