Project	Task	CATEGORY	TOTAL_READS	PF_READS	PCT_PF_READS	PF_NOISE_READS	PF_READS_ALIGNED	PCT_PF_READS_ALIGNED	PF_ALIGNED_BASES	PF_HQ_ALIGNED_READS	PF_HQ_ALIGNED_BASES	PF_HQ_ALIGNED_Q20_BASES	PF_HQ_MEDIAN_MISMATCHES	PF_MISMATCH_RATE	PF_HQ_ERROR_RATE	PF_INDEL_RATE	MEAN_READ_LENGTH	READS_ALIGNED_IN_PAIRS	PCT_READS_ALIGNED_IN_PAIRS	BAD_CYCLES	STRAND_BALANCE	PCT_CHIMERAS	PCT_ADAPTER	SAMPLE	LIBRARY	READ_GROUP
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HNCCCCCXX-1.hgv.bam	FIRST_OF_PAIR	445953653	445953653	1	0	445919143	0.999923	66178141299	415562301	61977341748	61403151435	0	0.004442	0.003704	0.000227	150	443908427	0.995491	0	0.500008	0.008882	0.000018	ST-00007432		
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HNCCCCCXX-1.hgv.bam	SECOND_OF_PAIR	445953653	445953653	1	0	443942937	0.995491	65090779053	412942364	61060969334	58979559492	0	0.009093	0.008268	0.000219	150	443908427	0.999922	0	0.499249	0.009453	0.0001	ST-00007432		
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HNCCCCCXX-1.hgv.bam	PAIR	891907306	891907306	1	0	889862080	0.997707	131268920352	828504665	123038311082	120382710927	0	0.006748	0.005969	0.000223	150	887816854	0.997702	0	0.499629	0.009167	0.000059	ST-00007432		
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HNCCCCCXX-1.hgv.bam	FIRST_OF_PAIR	445953653	445953653	1	0	445919143	0.999923	66178141299	415562301	61977341748	61403151435	0	0.004442	0.003704	0.000227	150	443908427	0.995491	0	0.500008	0.008882	0.000018	ST-00007432	GMKFCS.ST-00007432-1_2AMP	
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HNCCCCCXX-1.hgv.bam	SECOND_OF_PAIR	445953653	445953653	1	0	443942937	0.995491	65090779053	412942364	61060969334	58979559492	0	0.009093	0.008268	0.000219	150	443908427	0.999922	0	0.499249	0.009453	0.0001	ST-00007432	GMKFCS.ST-00007432-1_2AMP	
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HNCCCCCXX-1.hgv.bam	PAIR	891907306	891907306	1	0	889862080	0.997707	131268920352	828504665	123038311082	120382710927	0	0.006748	0.005969	0.000223	150	887816854	0.997702	0	0.499629	0.009167	0.000059	ST-00007432	GMKFCS.ST-00007432-1_2AMP	
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HNCCCCCXX-3.hgv.bam	FIRST_OF_PAIR	466858317	466858317	1	0	466823410	0.999925	69298004452	435751352	64999988661	64493195624	0	0.004027	0.003281	0.000229	150	464281781	0.994555	0	0.499979	0.009079	0.000013	ST-00007434		
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HNCCCCCXX-3.hgv.bam	SECOND_OF_PAIR	466858317	466858317	1	0	464316688	0.994556	68134328920	432527365	64015729154	62210897177	0	0.007892	0.007039	0.000221	150	464281781	0.999925	0	0.499121	0.009736	0.000047	ST-00007434		
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HNCCCCCXX-3.hgv.bam	PAIR	933716634	933716634	1	0	931140098	0.997241	137432333372	868278717	129015717815	126704092801	0	0.005943	0.005146	0.000225	150	928563562	0.997233	0	0.499551	0.009407	0.00003	ST-00007434		
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HNCCCCCXX-3.hgv.bam	FIRST_OF_PAIR	466858317	466858317	1	0	466823410	0.999925	69298004452	435751352	64999988661	64493195624	0	0.004027	0.003281	0.000229	150	464281781	0.994555	0	0.499979	0.009079	0.000013	ST-00007434	GMKFCS.ST-00007434-1_2AMP	
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HNCCCCCXX-3.hgv.bam	SECOND_OF_PAIR	466858317	466858317	1	0	464316688	0.994556	68134328920	432527365	64015729154	62210897177	0	0.007892	0.007039	0.000221	150	464281781	0.999925	0	0.499121	0.009736	0.000047	ST-00007434	GMKFCS.ST-00007434-1_2AMP	
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HNCCCCCXX-3.hgv.bam	PAIR	933716634	933716634	1	0	931140098	0.997241	137432333372	868278717	129015717815	126704092801	0	0.005943	0.005146	0.000225	150	928563562	0.997233	0	0.499551	0.009407	0.00003	ST-00007434	GMKFCS.ST-00007434-1_2AMP	
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HMYW2CCXX-7.hgv.bam	FIRST_OF_PAIR	462393043	462393043	1	0	462360710	0.99993	68639745540	432262910	64477631050	63912169178	0	0.004103	0.003369	0.000252	150	460741134	0.996497	0	0.49976	0.00896	0.000009	ST-00000819		
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HMYW2CCXX-7.hgv.bam	SECOND_OF_PAIR	462393043	462393043	1	0	460773467	0.996497	67680778805	429959255	63671150373	61957191928	0	0.007311	0.006487	0.000243	150	460741134	0.99993	0	0.499229	0.009597	0.000038	ST-00000819		
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HMYW2CCXX-7.hgv.bam	PAIR	924786086	924786086	1	0	923134177	0.998214	136320524345	862222165	128148781423	125869361106	0	0.005696	0.004918	0.000247	150	921482268	0.998211	0	0.499495	0.009278	0.000023	ST-00000819		
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HMYW2CCXX-7.hgv.bam	FIRST_OF_PAIR	462393043	462393043	1	0	462360710	0.99993	68639745540	432262910	64477631050	63912169178	0	0.004103	0.003369	0.000252	150	460741134	0.996497	0	0.49976	0.00896	0.000009	ST-00000819	GMKFCS.ST-00000819-1_2AMP	
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HMYW2CCXX-7.hgv.bam	SECOND_OF_PAIR	462393043	462393043	1	0	460773467	0.996497	67680778805	429959255	63671150373	61957191928	0	0.007311	0.006487	0.000243	150	460741134	0.99993	0	0.499229	0.009597	0.000038	ST-00000819	GMKFCS.ST-00000819-1_2AMP	
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HMYW2CCXX-7.hgv.bam	PAIR	924786086	924786086	1	0	923134177	0.998214	136320524345	862222165	128148781423	125869361106	0	0.005696	0.004918	0.000247	150	921482268	0.998211	0	0.499495	0.009278	0.000023	ST-00000819	GMKFCS.ST-00000819-1_2AMP	
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HN72LCCXX-2.hgv.bam	FIRST_OF_PAIR	479082486	479082486	1	0	479047541	0.999927	71190522321	447768731	66835532047	66384673195	0	0.003585	0.002855	0.000227	150	477187831	0.996118	0	0.500006	0.009602	0.000014	ST-00008242		
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HN72LCCXX-2.hgv.bam	SECOND_OF_PAIR	479082486	479082486	1	0	477222776	0.996118	70201130630	445199131	65996951554	64355879163	0	0.006903	0.006069	0.00022	150	477187831	0.999927	0	0.499109	0.010168	0.000074	ST-00008242		
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HN72LCCXX-2.hgv.bam	PAIR	958164972	958164972	1	0	956270317	0.998023	141391652951	892967862	132832483601	130740552358	0	0.005232	0.004452	0.000224	150	954375662	0.998019	0	0.499558	0.009884	0.000044	ST-00008242		
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HN72LCCXX-2.hgv.bam	FIRST_OF_PAIR	479082486	479082486	1	0	479047541	0.999927	71190522321	447768731	66835532047	66384673195	0	0.003585	0.002855	0.000227	150	477187831	0.996118	0	0.500006	0.009602	0.000014	ST-00008242	GMKFCS.ST-00008242-1_2AMP	
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HN72LCCXX-2.hgv.bam	SECOND_OF_PAIR	479082486	479082486	1	0	477222776	0.996118	70201130630	445199131	65996951554	64355879163	0	0.006903	0.006069	0.00022	150	477187831	0.999927	0	0.499109	0.010168	0.000074	ST-00008242	GMKFCS.ST-00008242-1_2AMP	
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HN72LCCXX-2.hgv.bam	PAIR	958164972	958164972	1	0	956270317	0.998023	141391652951	892967862	132832483601	130740552358	0	0.005232	0.004452	0.000224	150	954375662	0.998019	0	0.499558	0.009884	0.000044	ST-00008242	GMKFCS.ST-00008242-1_2AMP	
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HMYW2CCXX-8.hgv.bam	FIRST_OF_PAIR	454678012	454678012	1	0	454641152	0.999919	67482741805	424513619	63317037821	62625614250	0	0.004382	0.003632	0.000258	150	453006855	0.996405	0	0.499767	0.008935	0.000015	ST-00002943		
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HMYW2CCXX-8.hgv.bam	SECOND_OF_PAIR	454678012	454678012	1	0	453043715	0.996406	66521968374	422185890	62512750117	60369358402	0	0.008046	0.007216	0.00025	150	453006855	0.999919	0	0.499315	0.0096	0.000059	ST-00002943		
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HMYW2CCXX-8.hgv.bam	PAIR	909356024	909356024	1	0	907684867	0.998162	134004710179	846699509	125829787938	122994972652	0	0.006201	0.005412	0.000254	150	906013710	0.998159	0	0.499542	0.009267	0.000037	ST-00002943		
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HMYW2CCXX-8.hgv.bam	FIRST_OF_PAIR	454678012	454678012	1	0	454641152	0.999919	67482741805	424513619	63317037821	62625614250	0	0.004382	0.003632	0.000258	150	453006855	0.996405	0	0.499767	0.008935	0.000015	ST-00002943	GMKFCS.ST-00002943-1_2AMP	
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HMYW2CCXX-8.hgv.bam	SECOND_OF_PAIR	454678012	454678012	1	0	453043715	0.996406	66521968374	422185890	62512750117	60369358402	0	0.008046	0.007216	0.00025	150	453006855	0.999919	0	0.499315	0.0096	0.000059	ST-00002943	GMKFCS.ST-00002943-1_2AMP	
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HMYW2CCXX-8.hgv.bam	PAIR	909356024	909356024	1	0	907684867	0.998162	134004710179	846699509	125829787938	122994972652	0	0.006201	0.005412	0.000254	150	906013710	0.998159	0	0.499542	0.009267	0.000037	ST-00002943	GMKFCS.ST-00002943-1_2AMP	
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HN72LCCXX-1.hgv.bam	FIRST_OF_PAIR	486343393	486343393	1	0	486314576	0.999941	72279459369	457753089	68315595229	67872146840	0	0.003421	0.002833	0.000221	150	484691580	0.996663	0	0.500135	0.009749	0.000006	ST-00008241		
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HN72LCCXX-1.hgv.bam	SECOND_OF_PAIR	486343393	486343393	1	0	484720397	0.996663	71320638392	455426805	67505068292	65747973937	0	0.006978	0.006297	0.000214	150	484691580	0.999941	0	0.49921	0.010353	0.000031	ST-00008241		
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HN72LCCXX-1.hgv.bam	PAIR	972686786	972686786	1	0	971034973	0.998302	143600097761	913179894	135820663521	133620120777	0	0.005187	0.004554	0.000218	150	969383160	0.998299	0	0.499673	0.01005	0.000019	ST-00008241		
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HN72LCCXX-1.hgv.bam	FIRST_OF_PAIR	486343393	486343393	1	0	486314576	0.999941	72279459369	457753089	68315595229	67872146840	0	0.003421	0.002833	0.000221	150	484691580	0.996663	0	0.500135	0.009749	0.000006	ST-00008241	GMKFCS.ST-00008241-1_2AMP	
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HN72LCCXX-1.hgv.bam	SECOND_OF_PAIR	486343393	486343393	1	0	484720397	0.996663	71320638392	455426805	67505068292	65747973937	0	0.006978	0.006297	0.000214	150	484691580	0.999941	0	0.49921	0.010353	0.000031	ST-00008241	GMKFCS.ST-00008241-1_2AMP	
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HN72LCCXX-1.hgv.bam	PAIR	972686786	972686786	1	0	971034973	0.998302	143600097761	913179894	135820663521	133620120777	0	0.005187	0.004554	0.000218	150	969383160	0.998299	0	0.499673	0.01005	0.000019	ST-00008241	GMKFCS.ST-00008241-1_2AMP	
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HN72LCCXX-3.hgv.bam	FIRST_OF_PAIR	486610636	486610636	1	0	486576347	0.99993	72335422074	457343728	68276731626	67717277690	0	0.003597	0.002967	0.000223	150	485098390	0.996963	0	0.500045	0.00902	0.000014	ST-00008284		
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HN72LCCXX-3.hgv.bam	SECOND_OF_PAIR	486610636	486610636	1	0	485132679	0.996963	71467140506	455156989	67543091212	65930800169	0	0.006765	0.006041	0.000216	150	485098390	0.999929	0	0.499188	0.009513	0.000065	ST-00008284		
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HN72LCCXX-3.hgv.bam	PAIR	973221272	973221272	1	0	971709026	0.998446	143802562580	912500717	135819822838	133648077859	0	0.005171	0.004495	0.00022	150	970196780	0.998444	0	0.499617	0.009266	0.00004	ST-00008284		
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HN72LCCXX-3.hgv.bam	FIRST_OF_PAIR	486610636	486610636	1	0	486576347	0.99993	72335422074	457343728	68276731626	67717277690	0	0.003597	0.002967	0.000223	150	485098390	0.996963	0	0.500045	0.00902	0.000014	ST-00008284	GMKFCS.ST-00008284-1_2AMP	
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HN72LCCXX-3.hgv.bam	SECOND_OF_PAIR	486610636	486610636	1	0	485132679	0.996963	71467140506	455156989	67543091212	65930800169	0	0.006765	0.006041	0.000216	150	485098390	0.999929	0	0.499188	0.009513	0.000065	ST-00008284	GMKFCS.ST-00008284-1_2AMP	
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HN72LCCXX-3.hgv.bam	PAIR	973221272	973221272	1	0	971709026	0.998446	143802562580	912500717	135819822838	133648077859	0	0.005171	0.004495	0.00022	150	970196780	0.998444	0	0.499617	0.009266	0.00004	ST-00008284	GMKFCS.ST-00008284-1_2AMP	
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HNCCCCCXX-2.hgv.bam	FIRST_OF_PAIR	452892380	452892380	1	0	452867180	0.999944	67277497699	426037686	63567698615	63059079873	0	0.003888	0.003292	0.000221	150	450895195	0.995646	0	0.500078	0.0083	0.000006	ST-00007433		
yuankun/kf-alignment-rerun	Seidman-2015-CHD: file: HNCCCCCXX-2.hgv.bam	SECOND_OF_PAIR	452892380	452892380	1	0	450920395	0.995646	66257326991	423442381	62685155814	60864811989	0	0.008144	0.007469	0.000214	150	450895195	0.999944	0	0.499265	0.008856	0.000033	ST-00007433		
