Project	Task	CATEGORY	TOTAL_READS	PF_READS	PCT_PF_READS	PF_NOISE_READS	PF_READS_ALIGNED	PCT_PF_READS_ALIGNED	PF_ALIGNED_BASES	PF_HQ_ALIGNED_READS	PF_HQ_ALIGNED_BASES	PF_HQ_ALIGNED_Q20_BASES	PF_HQ_MEDIAN_MISMATCHES	PF_MISMATCH_RATE	PF_HQ_ERROR_RATE	PF_INDEL_RATE	MEAN_READ_LENGTH	READS_ALIGNED_IN_PAIRS	PCT_READS_ALIGNED_IN_PAIRS	PF_READS_IMPROPER_PAIRS	PCT_PF_READS_IMPROPER_PAIRS	BAD_CYCLES	STRAND_BALANCE	PCT_CHIMERAS	PCT_ADAPTER	SAMPLE	LIBRARY	READ_GROUP
kfdrc-harmonization/sd-46sk55a3	alignment-BS_VRTE9WTW	PAIR	947707674	947707674	1	0	946575152	0.998805	139475405132	885061761	131122576649	125809741754	0	0.008336	0.007614	0.000225	150	945442630	0.998804	25366456	0.026798	0	0.499583	0.030402	0.000005	BS_VRTE9WTW	GMKFWC.CDH01-0051-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_7K6JJNHV	FIRST_OF_PAIR	442498734	442498734	1	0	442480098	0.999958	65992868244	426301808	63628286815	61990135430	0	0.004567	0.004407	0.000176	150	441409789	0.997581	4531824	0.010242	0	0.500058	0.007943	0.000002	BS_7K6JJNHV		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_7K6JJNHV	SECOND_OF_PAIR	442498734	442498734	1	0	441428425	0.997581	65062466026	425071711	62753324711	59022749335	0	0.009514	0.009311	0.000174	150	441409789	0.999958	3480151	0.007884	0	0.499715	0.008451	0.000007	BS_7K6JJNHV		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_7K6JJNHV	PAIR	884997468	884997468	1	0	883908523	0.99877	131055334270	851373519	126381611526	121012884765	0	0.007023	0.006842	0.000175	150	882819578	0.998768	8011975	0.009064	0	0.499887	0.008197	0.000004	BS_7K6JJNHV		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_7K6JJNHV	FIRST_OF_PAIR	442498734	442498734	1	0	442480098	0.999958	65992868244	426301808	63628286815	61990135430	0	0.004567	0.004407	0.000176	150	441409789	0.997581	4531824	0.010242	0	0.500058	0.007943	0.000002	BS_7K6JJNHV	GMKFWC.CDH49-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_7K6JJNHV	SECOND_OF_PAIR	442498734	442498734	1	0	441428425	0.997581	65062466026	425071711	62753324711	59022749335	0	0.009514	0.009311	0.000174	150	441409789	0.999958	3480151	0.007884	0	0.499715	0.008451	0.000007	BS_7K6JJNHV	GMKFWC.CDH49-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_7K6JJNHV	PAIR	884997468	884997468	1	0	883908523	0.99877	131055334270	851373519	126381611526	121012884765	0	0.007023	0.006842	0.000175	150	882819578	0.998768	8011975	0.009064	0	0.499887	0.008197	0.000004	BS_7K6JJNHV	GMKFWC.CDH49-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_FJSNHMAE	FIRST_OF_PAIR	406500002	406500002	1	0	406483307	0.999959	60638177623	394514740	58898064320	57726567264	0	0.004177	0.004051	0.000177	150	405492813	0.997563	2741850	0.006745	0	0.49997	0.005975	0.000001	BS_FJSNHMAE		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_FJSNHMAE	SECOND_OF_PAIR	406500000	406500000	1	0	405509506	0.997563	59823441319	393350267	58125590622	55289181115	0	0.008762	0.008594	0.000172	150	405492811	0.999959	1768051	0.00436	0	0.499795	0.006505	0.000005	BS_FJSNHMAE		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_FJSNHMAE	PAIR	813000002	813000002	1	0	811992813	0.998761	120461618942	787865007	117023654942	113015748379	0	0.006454	0.006308	0.000174	150	810985624	0.99876	4509901	0.005554	0	0.499883	0.006239	0.000003	BS_FJSNHMAE		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_FJSNHMAE	FIRST_OF_PAIR	406500002	406500002	1	0	406483307	0.999959	60638177623	394514740	58898064320	57726567264	0	0.004177	0.004051	0.000177	150	405492813	0.997563	2741850	0.006745	0	0.49997	0.005975	0.000001	BS_FJSNHMAE	GMKFWC.CDH50-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_FJSNHMAE	SECOND_OF_PAIR	406500000	406500000	1	0	405509506	0.997563	59823441319	393350267	58125590622	55289181115	0	0.008762	0.008594	0.000172	150	405492811	0.999959	1768051	0.00436	0	0.499795	0.006505	0.000005	BS_FJSNHMAE	GMKFWC.CDH50-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_FJSNHMAE	PAIR	813000002	813000002	1	0	811992813	0.998761	120461618942	787865007	117023654942	113015748379	0	0.006454	0.006308	0.000174	150	810985624	0.99876	4509901	0.005554	0	0.499883	0.006239	0.000003	BS_FJSNHMAE	GMKFWC.CDH50-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_68Q4HY5J	FIRST_OF_PAIR	434983674	434983674	1	0	434958705	0.999943	64594685364	408430592	60901800563	59596464789	0	0.00516	0.004532	0.000226	150	433477325	0.996594	12054833	0.027715	0	0.499957	0.031249	0.000002	BS_68Q4HY5J		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_68Q4HY5J	SECOND_OF_PAIR	434983673	434983673	1	0	433502293	0.996594	63417164004	406160752	59846440429	56305275645	0	0.010853	0.010186	0.000217	150	433477324	0.999942	10598422	0.024448	0	0.498998	0.031897	0.00001	BS_68Q4HY5J		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_68Q4HY5J	PAIR	869967347	869967347	1	0	868460998	0.998268	128011849368	814591344	120748240992	115901740434	0	0.00798	0.007334	0.000221	150	866954649	0.998265	22653255	0.026084	0	0.499479	0.031573	0.000006	BS_68Q4HY5J		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_68Q4HY5J	FIRST_OF_PAIR	434983674	434983674	1	0	434958705	0.999943	64594685364	408430592	60901800563	59596464789	0	0.00516	0.004532	0.000226	150	433477325	0.996594	12054833	0.027715	0	0.499957	0.031249	0.000002	BS_68Q4HY5J	GMKFWC.CDH570-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_68Q4HY5J	SECOND_OF_PAIR	434983673	434983673	1	0	433502293	0.996594	63417164004	406160752	59846440429	56305275645	0	0.010853	0.010186	0.000217	150	433477324	0.999942	10598422	0.024448	0	0.498998	0.031897	0.00001	BS_68Q4HY5J	GMKFWC.CDH570-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_68Q4HY5J	PAIR	869967347	869967347	1	0	868460998	0.998268	128011849368	814591344	120748240992	115901740434	0	0.00798	0.007334	0.000221	150	866954649	0.998265	22653255	0.026084	0	0.499479	0.031573	0.000006	BS_68Q4HY5J	GMKFWC.CDH570-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_JZWFT7EM	FIRST_OF_PAIR	449168731	449168731	1	0	449137119	0.99993	66696875452	420150133	62673555282	61511619811	0	0.004832	0.004086	0.000227	150	447726822	0.99686	12732246	0.028348	0	0.499837	0.029092	0.000003	BS_JZWFT7EM		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_JZWFT7EM	SECOND_OF_PAIR	449168730	449168730	1	0	447758433	0.99686	65557742946	417888357	61654776042	58525980990	0	0.009351	0.008565	0.000218	150	447726821	0.999929	11353561	0.025356	0	0.498953	0.029603	0.000012	BS_JZWFT7EM		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_JZWFT7EM	PAIR	898337461	898337461	1	0	896895552	0.998395	132254618398	838038490	124328331324	120037600801	0	0.007072	0.006307	0.000222	150	895453643	0.998392	24085807	0.026855	0	0.499396	0.029347	0.000008	BS_JZWFT7EM		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_JZWFT7EM	FIRST_OF_PAIR	449168731	449168731	1	0	449137119	0.99993	66696875452	420150133	62673555282	61511619811	0	0.004832	0.004086	0.000227	150	447726822	0.99686	12732246	0.028348	0	0.499837	0.029092	0.000003	BS_JZWFT7EM	GMKFWC.CDH05-0015-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_JZWFT7EM	SECOND_OF_PAIR	449168730	449168730	1	0	447758433	0.99686	65557742946	417888357	61654776042	58525980990	0	0.009351	0.008565	0.000218	150	447726821	0.999929	11353561	0.025356	0	0.498953	0.029603	0.000012	BS_JZWFT7EM	GMKFWC.CDH05-0015-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_JZWFT7EM	PAIR	898337461	898337461	1	0	896895552	0.998395	132254618398	838038490	124328331324	120037600801	0	0.007072	0.006307	0.000222	150	895453643	0.998392	24085807	0.026855	0	0.499396	0.029347	0.000008	BS_JZWFT7EM	GMKFWC.CDH05-0015-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_SKWCZPKM	FIRST_OF_PAIR	463726649	463726649	1	0	463699898	0.999942	68861267768	434063538	64740090059	63472082848	0	0.005383	0.004673	0.000223	150	462275710	0.996929	12305977	0.026539	0	0.499888	0.027775	0.000002	BS_SKWCZPKM		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_SKWCZPKM	SECOND_OF_PAIR	463726649	463726649	1	0	462302461	0.996929	67716206621	431918214	63740018253	60417509312	0	0.010276	0.009538	0.000213	150	462275710	0.999942	10908540	0.023596	0	0.499185	0.028295	0.00001	BS_SKWCZPKM		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_SKWCZPKM	PAIR	927453298	927453298	1	0	926002359	0.998436	136577474389	865981752	128480108312	123889592160	0	0.007809	0.007086	0.000218	150	924551420	0.998433	23214517	0.02507	0	0.499537	0.028035	0.000006	BS_SKWCZPKM		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_SKWCZPKM	FIRST_OF_PAIR	463726649	463726649	1	0	463699898	0.999942	68861267768	434063538	64740090059	63472082848	0	0.005383	0.004673	0.000223	150	462275710	0.996929	12305977	0.026539	0	0.499888	0.027775	0.000002	BS_SKWCZPKM	GMKFWC.CDH5-15F-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_SKWCZPKM	SECOND_OF_PAIR	463726649	463726649	1	0	462302461	0.996929	67716206621	431918214	63740018253	60417509312	0	0.010276	0.009538	0.000213	150	462275710	0.999942	10908540	0.023596	0	0.499185	0.028295	0.00001	BS_SKWCZPKM	GMKFWC.CDH5-15F-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_SKWCZPKM	PAIR	927453298	927453298	1	0	926002359	0.998436	136577474389	865981752	128480108312	123889592160	0	0.007809	0.007086	0.000218	150	924551420	0.998433	23214517	0.02507	0	0.499537	0.028035	0.000006	BS_SKWCZPKM	GMKFWC.CDH5-15F-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_D6HC4FM1	FIRST_OF_PAIR	360017635	360017635	1	0	359996752	0.999942	53469570265	345013633	51455898453	50386964717	0	0.004905	0.004372	0.000219	150	358856968	0.996834	7581761	0.021061	0	0.499766	0.022583	0.000002	BS_D6HC4FM1		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_D6HC4FM1	SECOND_OF_PAIR	360017635	360017635	1	0	358877851	0.996834	52484102647	343182259	50529474456	47460256797	0	0.010216	0.009673	0.000209	150	358856968	0.999942	6462860	0.018009	0	0.499279	0.023079	0.000011	BS_D6HC4FM1		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_D6HC4FM1	PAIR	720035270	720035270	1	0	718874603	0.998388	105953672912	688195892	101985372909	97847221514	0	0.007536	0.006999	0.000214	150	717713936	0.998385	14044621	0.019537	0	0.499523	0.022831	0.000006	BS_D6HC4FM1		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_D6HC4FM1	FIRST_OF_PAIR	360017635	360017635	1	0	359996752	0.999942	53469570265	345013633	51455898453	50386964717	0	0.004905	0.004372	0.000219	150	358856968	0.996834	7581761	0.021061	0	0.499766	0.022583	0.000002	BS_D6HC4FM1	GMKFWC.CDH5-15M-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_D6HC4FM1	SECOND_OF_PAIR	360017635	360017635	1	0	358877851	0.996834	52484102647	343182259	50529474456	47460256797	0	0.010216	0.009673	0.000209	150	358856968	0.999942	6462860	0.018009	0	0.499279	0.023079	0.000011	BS_D6HC4FM1	GMKFWC.CDH5-15M-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_D6HC4FM1	PAIR	720035270	720035270	1	0	718874603	0.998388	105953672912	688195892	101985372909	97847221514	0	0.007536	0.006999	0.000214	150	717713936	0.998385	14044621	0.019537	0	0.499523	0.022831	0.000006	BS_D6HC4FM1	GMKFWC.CDH5-15M-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_EHVT4PSK	FIRST_OF_PAIR	417900116	417900116	1	0	417862242	0.999909	62136944753	403728659	60202916859	58947516730	0	0.004694	0.004346	0.000199	150	416170244	0.995951	10670434	0.025536	0	0.499875	0.025093	0.000002	BS_EHVT4PSK		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_EHVT4PSK	SECOND_OF_PAIR	417900116	417900116	1	0	416208118	0.995951	61007064610	401230409	59126565168	55946594195	0	0.009499	0.009117	0.000196	150	416170244	0.999909	9016310	0.021663	0	0.499409	0.027293	0.000007	BS_EHVT4PSK		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_EHVT4PSK	PAIR	835800232	835800232	1	0	834070360	0.99793	123144009363	804959068	119329482027	114894110925	0	0.007074	0.00671	0.000197	150	832340488	0.997926	19686744	0.023603	0	0.499642	0.026191	0.000005	BS_EHVT4PSK		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_EHVT4PSK	FIRST_OF_PAIR	417900116	417900116	1	0	417862242	0.999909	62136944753	403728659	60202916859	58947516730	0	0.004694	0.004346	0.000199	150	416170244	0.995951	10670434	0.025536	0	0.499875	0.025093	0.000002	BS_EHVT4PSK	GMKFWC.CDH05-0019-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_EHVT4PSK	SECOND_OF_PAIR	417900116	417900116	1	0	416208118	0.995951	61007064610	401230409	59126565168	55946594195	0	0.009499	0.009117	0.000196	150	416170244	0.999909	9016310	0.021663	0	0.499409	0.027293	0.000007	BS_EHVT4PSK	GMKFWC.CDH05-0019-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_EHVT4PSK	PAIR	835800232	835800232	1	0	834070360	0.99793	123144009363	804959068	119329482027	114894110925	0	0.007074	0.00671	0.000197	150	832340488	0.997926	19686744	0.023603	0	0.499642	0.026191	0.000005	BS_EHVT4PSK	GMKFWC.CDH05-0019-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_F9JA2F84	FIRST_OF_PAIR	447651829	447651829	1	0	447627630	0.999946	66444235051	423600495	63167750719	61876760036	0	0.005074	0.004382	0.00023	150	445846273	0.99602	11567035	0.025841	0	0.499963	0.027271	0.000001	BS_F9JA2F84		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_F9JA2F84	SECOND_OF_PAIR	447651829	447651829	1	0	445870472	0.996021	65196379084	421067471	62039358633	58556502443	0	0.010037	0.009338	0.000218	150	445846273	0.999946	9809877	0.022002	0	0.49922	0.027752	0.000007	BS_F9JA2F84		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_F9JA2F84	PAIR	895303658	895303658	1	0	893498102	0.997983	131640614135	844667966	125207109352	120433262479	0	0.007532	0.006838	0.000224	150	891692546	0.997979	21376912	0.023925	0	0.499592	0.027511	0.000004	BS_F9JA2F84		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_F9JA2F84	FIRST_OF_PAIR	447651829	447651829	1	0	447627630	0.999946	66444235051	423600495	63167750719	61876760036	0	0.005074	0.004382	0.00023	150	445846273	0.99602	11567035	0.025841	0	0.499963	0.027271	0.000001	BS_F9JA2F84	GMKFWC.CDH05-19F-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_F9JA2F84	SECOND_OF_PAIR	447651829	447651829	1	0	445870472	0.996021	65196379084	421067471	62039358633	58556502443	0	0.010037	0.009338	0.000218	150	445846273	0.999946	9809877	0.022002	0	0.49922	0.027752	0.000007	BS_F9JA2F84	GMKFWC.CDH05-19F-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_F9JA2F84	PAIR	895303658	895303658	1	0	893498102	0.997983	131640614135	844667966	125207109352	120433262479	0	0.007532	0.006838	0.000224	150	891692546	0.997979	21376912	0.023925	0	0.499592	0.027511	0.000004	BS_F9JA2F84	GMKFWC.CDH05-19F-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_4HNK4TJP	FIRST_OF_PAIR	412333236	412333236	1	0	412311518	0.999947	61465006749	402941700	60134511326	59021030281	0	0.003911	0.003809	0.000178	150	410996355	0.99681	2126179	0.005157	0	0.499908	0.004679	0.000005	BS_4HNK4TJP		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_4HNK4TJP	SECOND_OF_PAIR	412333235	412333235	1	0	411018072	0.99681	60566778480	401418805	59262357625	56066203745	0	0.00878	0.00866	0.000172	150	410996354	0.999947	832734	0.002026	0	0.499854	0.005239	0.000023	BS_4HNK4TJP		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_4HNK4TJP	PAIR	824666471	824666471	1	0	823329590	0.998379	122031785229	804360505	119396868951	115087234026	0	0.006328	0.006217	0.000175	150	821992709	0.998376	2958913	0.003594	0	0.499881	0.004959	0.000014	BS_4HNK4TJP		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_4HNK4TJP	FIRST_OF_PAIR	412333236	412333236	1	0	412311518	0.999947	61465006749	402941700	60134511326	59021030281	0	0.003911	0.003809	0.000178	150	410996355	0.99681	2126179	0.005157	0	0.499908	0.004679	0.000005	BS_4HNK4TJP	GMKFWC.CDH5-19M-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_4HNK4TJP	SECOND_OF_PAIR	412333235	412333235	1	0	411018072	0.99681	60566778480	401418805	59262357625	56066203745	0	0.00878	0.00866	0.000172	150	410996354	0.999947	832734	0.002026	0	0.499854	0.005239	0.000023	BS_4HNK4TJP	GMKFWC.CDH5-19M-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_4HNK4TJP	PAIR	824666471	824666471	1	0	823329590	0.998379	122031785229	804360505	119396868951	115087234026	0	0.006328	0.006217	0.000175	150	821992709	0.998376	2958913	0.003594	0	0.499881	0.004959	0.000014	BS_4HNK4TJP	GMKFWC.CDH5-19M-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_VV598DGT	FIRST_OF_PAIR	419393650	419393650	1	0	419370510	0.999945	62286340937	394387850	58840325688	57819738396	0	0.004411	0.003746	0.000224	150	418146473	0.997081	10174570	0.024262	0	0.500033	0.026626	0.000001	BS_VV598DGT		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_VV598DGT	SECOND_OF_PAIR	419393650	419393650	1	0	418169613	0.997081	61304368622	392480552	57982797650	55149619480	0	0.008819	0.008129	0.000214	150	418146473	0.999945	8973673	0.021459	0	0.499232	0.027161	0.000005	BS_VV598DGT		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_VV598DGT	PAIR	838787300	838787300	1	0	837540123	0.998513	123590709559	786868402	116823123338	112969357876	0	0.006597	0.005922	0.000219	150	836292946	0.998511	19148243	0.022862	0	0.499633	0.026893	0.000003	BS_VV598DGT		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_VV598DGT	FIRST_OF_PAIR	419393650	419393650	1	0	419370510	0.999945	62286340937	394387850	58840325688	57819738396	0	0.004411	0.003746	0.000224	150	418146473	0.997081	10174570	0.024262	0	0.500033	0.026626	0.000001	BS_VV598DGT	GMKFWC.CDH525-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_VV598DGT	SECOND_OF_PAIR	419393650	419393650	1	0	418169613	0.997081	61304368622	392480552	57982797650	55149619480	0	0.008819	0.008129	0.000214	150	418146473	0.999945	8973673	0.021459	0	0.499232	0.027161	0.000005	BS_VV598DGT	GMKFWC.CDH525-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_VV598DGT	PAIR	838787300	838787300	1	0	837540123	0.998513	123590709559	786868402	116823123338	112969357876	0	0.006597	0.005922	0.000219	150	836292946	0.998511	19148243	0.022862	0	0.499633	0.026893	0.000003	BS_VV598DGT	GMKFWC.CDH525-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_9R5A1D1X	FIRST_OF_PAIR	405137406	405137406	1	0	405087653	0.999877	60305521436	394280565	58811365085	58137801206	0	0.00354	0.00334	0.000188	150	403660874	0.996478	6388946	0.015772	0	0.499528	0.01514	0.000015	BS_9R5A1D1X		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_9R5A1D1X	SECOND_OF_PAIR	405137406	405137406	1	0	403710627	0.996478	59593081941	392134301	58098487648	56286959835	0	0.006764	0.006531	0.000184	150	403660874	0.999877	5011920	0.012415	0	0.499096	0.016064	0.000124	BS_9R5A1D1X		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_9R5A1D1X	PAIR	810274812	810274812	1	0	808798280	0.998178	119898603377	786414866	116909852733	114424761041	0	0.005142	0.004926	0.000186	150	807321748	0.998174	11400866	0.014096	0	0.499312	0.015601	0.00007	BS_9R5A1D1X		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_9R5A1D1X	FIRST_OF_PAIR	405137406	405137406	1	0	405087653	0.999877	60305521436	394280565	58811365085	58137801206	0	0.00354	0.00334	0.000188	150	403660874	0.996478	6388946	0.015772	0	0.499528	0.01514	0.000015	BS_9R5A1D1X	GMKFWC.CDH01-0429-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_9R5A1D1X	SECOND_OF_PAIR	405137406	405137406	1	0	403710627	0.996478	59593081941	392134301	58098487648	56286959835	0	0.006764	0.006531	0.000184	150	403660874	0.999877	5011920	0.012415	0	0.499096	0.016064	0.000124	BS_9R5A1D1X	GMKFWC.CDH01-0429-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_9R5A1D1X	PAIR	810274812	810274812	1	0	808798280	0.998178	119898603377	786414866	116909852733	114424761041	0	0.005142	0.004926	0.000186	150	807321748	0.998174	11400866	0.014096	0	0.499312	0.015601	0.00007	BS_9R5A1D1X	GMKFWC.CDH01-0429-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_X8PZYC33	FIRST_OF_PAIR	404407733	404407733	1	0	404385006	0.999944	60258975739	393379452	58729736422	58011372330	0	0.003614	0.003396	0.000192	150	403151814	0.99695	5972302	0.014769	0	0.499637	0.014739	0.000003	BS_X8PZYC33		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_X8PZYC33	SECOND_OF_PAIR	404407732	404407732	1	0	403174540	0.996951	59570065481	391466311	58043795954	56241757671	0	0.006779	0.006527	0.000189	150	403151813	0.999944	4761837	0.011811	0	0.499171	0.015405	0.000016	BS_X8PZYC33		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_X8PZYC33	PAIR	808815465	808815465	1	0	807559546	0.998447	119829041220	784845763	116773532376	114253130001	0	0.005187	0.004953	0.00019	150	806303627	0.998445	10734139	0.013292	0	0.499404	0.015071	0.000009	BS_X8PZYC33		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_X8PZYC33	FIRST_OF_PAIR	404407733	404407733	1	0	404385006	0.999944	60258975739	393379452	58729736422	58011372330	0	0.003614	0.003396	0.000192	150	403151814	0.99695	5972302	0.014769	0	0.499637	0.014739	0.000003	BS_X8PZYC33	GMKFWC.CDH428-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_X8PZYC33	SECOND_OF_PAIR	404407732	404407732	1	0	403174540	0.996951	59570065481	391466311	58043795954	56241757671	0	0.006779	0.006527	0.000189	150	403151813	0.999944	4761837	0.011811	0	0.499171	0.015405	0.000016	BS_X8PZYC33	GMKFWC.CDH428-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_X8PZYC33	PAIR	808815465	808815465	1	0	807559546	0.998447	119829041220	784845763	116773532376	114253130001	0	0.005187	0.004953	0.00019	150	806303627	0.998445	10734139	0.013292	0	0.499404	0.015071	0.000009	BS_X8PZYC33	GMKFWC.CDH428-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_6NN4SY05	FIRST_OF_PAIR	384854852	384854852	1	0	384823522	0.999919	57104591922	359848211	53654338477	52822055437	0	0.004625	0.003919	0.000232	150	383642908	0.996932	11052906	0.028722	0	0.499723	0.030367	0.000002	BS_6NN4SY05		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_6NN4SY05	SECOND_OF_PAIR	384854852	384854852	1	0	383674238	0.996932	56282868349	357907105	52930278383	50769759619	0	0.008317	0.007565	0.000224	150	383642908	0.999918	9903622	0.025813	0	0.499077	0.031338	0.000014	BS_6NN4SY05		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_6NN4SY05	PAIR	769709704	769709704	1	0	768497760	0.998425	113387460271	717755316	106584616860	103591815056	0	0.006458	0.00573	0.000228	150	767285816	0.998423	20956528	0.027269	0	0.499401	0.030852	0.000008	BS_6NN4SY05		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_6NN4SY05	FIRST_OF_PAIR	384854852	384854852	1	0	384823522	0.999919	57104591922	359848211	53654338477	52822055437	0	0.004625	0.003919	0.000232	150	383642908	0.996932	11052906	0.028722	0	0.499723	0.030367	0.000002	BS_6NN4SY05	GMKFWC.CDH01-0432-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_6NN4SY05	SECOND_OF_PAIR	384854852	384854852	1	0	383674238	0.996932	56282868349	357907105	52930278383	50769759619	0	0.008317	0.007565	0.000224	150	383642908	0.999918	9903622	0.025813	0	0.499077	0.031338	0.000014	BS_6NN4SY05	GMKFWC.CDH01-0432-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_6NN4SY05	PAIR	769709704	769709704	1	0	768497760	0.998425	113387460271	717755316	106584616860	103591815056	0	0.006458	0.00573	0.000228	150	767285816	0.998423	20956528	0.027269	0	0.499401	0.030852	0.000008	BS_6NN4SY05	GMKFWC.CDH01-0432-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_5HWVADAQ	FIRST_OF_PAIR	442969214	442969214	1	0	442941176	0.999937	65844547481	417184643	62264780489	61488816499	0	0.004447	0.003829	0.000226	150	441653858	0.997094	10348877	0.023364	0	0.49976	0.025672	0.000003	BS_5HWVADAQ		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_5HWVADAQ	SECOND_OF_PAIR	442969214	442969214	1	0	441681896	0.997094	64998297100	415182812	61513316189	59453744397	0	0.007915	0.007246	0.000218	150	441653858	0.999937	9089597	0.02058	0	0.499224	0.026301	0.000013	BS_5HWVADAQ		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_5HWVADAQ	PAIR	885938428	885938428	1	0	884623072	0.998515	130842844581	832367455	123778096678	120942560896	0	0.00617	0.005527	0.000222	150	883307716	0.998513	19438474	0.021974	0	0.499492	0.025986	0.000008	BS_5HWVADAQ		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_5HWVADAQ	FIRST_OF_PAIR	442969214	442969214	1	0	442941176	0.999937	65844547481	417184643	62264780489	61488816499	0	0.004447	0.003829	0.000226	150	441653858	0.997094	10348877	0.023364	0	0.49976	0.025672	0.000003	BS_5HWVADAQ	GMKFWC.CDH430-1_2AMP	
